Date,Store_ID,Product_ID,Category,Region,Holiday,Promotion,Weather,Temperature,Fuel_Price,CPI,Unemployment,Inventory,Price,Competitor_Price,Discount,Customers,Sales
2023-07-12,41,1163,Sports,West,1,1,Rainy,10.6,115.17,215.6,5.38,61,258.34,235.38,11,105,48
2023-07-13,33,1096,Beauty,South,1,1,Rainy,17.5,93.26,282.37,4.44,646,1777.42,1727.33,39,244,98
2023-07-14,47,1108,Clothing,South,0,0,Rainy,13.1,112.26,211.02,4.73,489,279.33,293.87,43,56,8
2023-07-15,20,1051,Grocery,South,0,1,Cloudy,35.5,91.39,205.66,10.3,997,1045.38,1071.92,35,185,73
2023-07-16,13,1195,Clothing,South,1,0,Sunny,12.8,97.76,235.98,5.44,798,1166.04,1052.11,40,308,76
2023-07-17,27,1153,Electronics,South,1,0,Sunny,32.0,111.65,236.56,6.39,275,1114.9,1025.49,44,119,2
2023-07-18,26,1029,Sports,North,0,0,Rainy,28.4,99.2,205.03,11.34,46,1659.34,1737.13,39,419,66
2023-07-19,50,1089,Grocery,East,1,1,Cloudy,26.4,114.49,232.25,5.7,949,1734.13,1739.06,17,149,66
2023-07-20,10,1020,Grocery,North,1,0,Rainy,36.8,100.88,222.22,6.48,790,639.04,698.35,31,249,36
2023-07-21,4,1096,Electronics,South,0,1,Sunny,11.6,109.91,189.21,9.53,963,382.91,360.37,22,294,114
2023-07-22,7,1061,Toys,West,0,0,Sunny,24.1,99.71,230.18,5.17,80,1271.69,1334.88,7,362,49
2023-07-23,48,1129,Sports,North,0,0,Rainy,18.7,113.82,267.12,4.94,413,399.82,424.87,4,256,48
2023-07-24,16,1169,Toys,South,0,0,Sunny,23.0,94.83,237.36,7.12,201,623.8,655.66,6,64,0
2023-07-25,48,1191,Grocery,East,1,0,Rainy,17.7,111.43,271.2,9.26,291,1949.41,2121.66,11,185,34
2023-07-26,9,1199,Electronics,South,0,0,Cloudy,17.7,82.93,280.53,6.16,549,274.96,292.17,41,341,39
2023-07-27,8,1118,Furniture,East,1,0,Cloudy,33.8,98.63,274.22,9.26,941,621.16,565.49,36,347,55
2023-07-28,5,1075,Sports,West,0,1,Cloudy,19.4,117.33,199.26,9.13,208,1859.26,1787.79,23,121,47
2023-07-29,41,1045,Grocery,South,0,1,Cloudy,11.5,101.12,276.74,11.94,557,1564.5,1629.77,2,451,174
2023-07-30,40,1006,Beauty,South,0,0,Cloudy,36.1,116.83,196.76,4.45,560,625.4,629.85,22,441,59
2023-07-31,8,1023,Toys,West,0,1,Cloudy,38.1,86.75,227.08,11.72,180,819.84,831.27,18,44,29
2023-08-01,50,1133,Sports,South,1,1,Rainy,16.6,98.97,193.38,5.49,132,215.02,234.03,50,308,132
2023-08-02,40,1062,Electronics,North,1,0,Cloudy,37.4,108.61,206.2,7.72,677,553.96,555.84,39,493,81
2023-08-03,43,1102,Grocery,South,1,0,Rainy,35.4,114.56,270.63,6.86,385,1896.5,2003.46,28,293,47
2023-08-04,30,1126,Furniture,West,1,1,Rainy,13.7,109.39,277.45,4.55,505,1344.69,1284.95,37,83,27
2023-08-05,6,1159,Toys,South,1,0,Sunny,39.8,100.18,283.74,5.23,882,746.57,765.09,26,431,73
2023-08-06,22,1124,Grocery,East,1,0,Cloudy,29.4,119.78,238.9,11.51,80,1554.08,1504.6,16,442,68
2023-08-07,7,1185,Furniture,North,1,0,Sunny,14.1,92.46,283.34,3.55,632,141.66,151.14,40,31,4
2023-08-08,44,1071,Clothing,East,1,1,Sunny,31.4,110.29,192.71,6.16,411,1681.37,1690.32,45,137,58
2023-08-09,11,1180,Grocery,South,0,0,Rainy,18.7,118.53,211.89,7.33,858,1018.66,1031.6,11,328,53
2023-08-10,25,1081,Beauty,East,0,0,Sunny,36.6,86.5,217.79,4.94,566,1900.42,1786.15,49,440,49
2023-08-11,44,1154,Grocery,East,1,0,Rainy,19.2,111.83,229.69,4.34,659,1180.84,1287.39,33,302,54
2023-08-12,25,1105,Beauty,South,0,1,Rainy,34.4,100.73,228.85,10.65,25,576.16,578.98,47,270,112
2023-08-13,30,1137,Beauty,East,0,1,Sunny,38.4,84.66,190.21,3.4,668,1213.76,1135.33,37,187,53
2023-08-14,24,1104,Beauty,West,0,0,Rainy,31.0,103.41,182.09,10.3,583,1979.29,2124.16,0,389,51
2023-08-15,4,1089,Sports,East,0,1,Rainy,33.2,97.05,202.26,11.39,448,1322.83,1220.56,34,241,81
2023-08-16,11,1008,Furniture,East,0,0,Rainy,24.6,102.17,244.76,9.71,852,1851.85,1820.88,29,270,28
2023-08-17,3,1115,Clothing,North,1,0,Rainy,17.5,110.88,226.09,7.82,772,1314.46,1442.22,21,88,15
2023-08-18,12,1078,Electronics,East,0,0,Rainy,23.1,106.2,184.46,5.81,88,1448.61,1539.79,26,82,0
2023-08-19,35,1083,Furniture,South,0,0,Cloudy,22.4,118.94,215.63,5.87,784,1580.55,1667.93,8,460,62
2023-08-20,23,1159,Furniture,North,1,0,Rainy,11.6,119.97,197.69,3.57,181,348.65,338.06,34,40,1
2023-08-21,42,1170,Beauty,North,1,1,Sunny,27.7,83.98,216.55,7.2,385,475.0,428.74,20,359,135
2023-08-22,5,1185,Electronics,South,0,0,Cloudy,16.6,102.19,193.17,8.22,954,442.46,436.01,4,294,48
2023-08-23,20,1136,Grocery,North,0,1,Rainy,20.3,113.07,222.86,11.19,183,879.08,905.8,31,397,146
2023-08-24,13,1190,Sports,East,1,0,Cloudy,26.4,86.17,212.78,6.4,578,1982.54,1813.78,47,436,56
2023-08-25,9,1162,Electronics,North,0,1,Cloudy,32.1,84.85,292.32,4.31,528,964.56,1057.26,43,171,54
2023-08-26,22,1198,Grocery,East,0,0,Sunny,15.4,102.88,249.45,7.11,156,891.52,923.57,37,123,6
2023-08-27,19,1108,Toys,North,1,1,Cloudy,17.3,81.77,198.46,8.51,564,494.96,513.46,37,227,100
2023-08-28,48,1032,Toys,North,0,0,Cloudy,15.4,109.42,202.32,5.46,632,1603.3,1672.26,17,498,71
2023-08-29,20,1192,Grocery,East,0,1,Rainy,37.8,119.05,231.74,5.23,672,679.87,634.0,26,352,137
2023-08-30,16,1106,Grocery,North,0,1,Cloudy,38.2,117.44,215.42,8.7,328,583.59,611.56,9,303,120
2023-08-31,41,1120,Sports,East,0,0,Cloudy,24.0,114.39,225.9,11.54,878,905.18,838.93,43,135,21
2023-09-01,14,1116,Furniture,East,0,0,Sunny,20.7,91.33,204.13,10.36,862,627.4,688.8,49,34,0
2023-09-02,42,1174,Sports,North,0,0,Cloudy,14.0,89.95,280.63,3.18,198,1932.7,1822.52,6,89,6
2023-09-03,23,1157,Beauty,North,0,1,Cloudy,16.9,96.33,230.15,7.48,50,1777.44,1827.07,36,497,202
2023-09-04,42,1078,Grocery,North,1,0,Sunny,29.3,85.64,237.78,3.17,259,60.08,65.56,5,218,38
2023-09-05,13,1171,Grocery,North,0,0,Rainy,30.6,82.69,258.34,10.56,696,1393.75,1309.24,48,30,0
2023-09-06,33,1133,Toys,East,1,1,Cloudy,35.8,99.74,226.67,3.04,375,52.36,51.14,25,377,163
2023-09-07,32,1085,Sports,South,0,0,Rainy,34.0,83.08,257.93,6.38,682,1152.52,1251.35,30,189,8
2023-09-08,20,1015,Beauty,East,0,0,Cloudy,18.0,104.66,235.44,11.07,637,1618.6,1741.2,37,484,63
2023-09-09,10,1072,Sports,South,1,0,Sunny,25.9,87.12,264.95,10.27,870,1377.76,1246.3,42,318,62
2023-09-10,10,1083,Furniture,West,1,0,Sunny,25.0,119.14,213.45,5.16,710,1942.39,1765.93,13,41,11
2023-09-11,28,1060,Toys,East,0,0,Cloudy,28.7,116.15,190.41,5.73,219,458.98,458.84,13,489,89
2023-09-12,3,1126,Toys,South,0,0,Rainy,22.0,112.56,296.68,4.74,396,808.08,804.02,10,169,24
2023-09-13,14,1160,Toys,South,1,0,Cloudy,13.6,83.95,299.13,3.14,131,1774.2,1719.74,13,26,13
2023-09-14,40,1149,Furniture,East,1,0,Sunny,31.7,92.74,264.27,3.36,671,1015.8,991.98,35,210,33
2023-09-15,47,1168,Electronics,North,1,0,Rainy,32.4,111.19,182.91,7.25,74,1570.71,1613.89,14,237,42
2023-09-16,25,1098,Beauty,East,0,1,Rainy,34.7,116.87,200.7,11.65,443,1964.32,1918.92,5,274,117
2023-09-17,33,1147,Clothing,West,1,0,Cloudy,36.4,80.82,284.38,11.76,454,1433.74,1417.48,46,89,9
2023-09-18,4,1102,Electronics,West,1,1,Cloudy,27.2,98.58,298.86,10.77,947,1459.22,1430.39,2,252,115
2023-09-19,42,1049,Clothing,East,1,0,Rainy,22.4,98.9,219.51,10.1,947,339.79,364.49,11,126,25
2023-09-20,31,1094,Sports,South,1,1,Cloudy,23.3,110.28,274.37,7.73,500,62.98,60.23,19,328,156
2023-09-21,11,1014,Beauty,South,0,1,Cloudy,31.1,92.85,224.5,7.72,421,1532.5,1519.54,0,78,38
2023-09-22,29,1044,Sports,North,0,0,Cloudy,25.0,117.89,232.35,4.16,991,218.1,215.21,45,275,35
2023-09-23,34,1160,Toys,South,0,1,Rainy,23.4,95.82,189.48,7.73,661,206.81,221.87,0,361,135
2023-09-24,22,1158,Furniture,North,1,0,Cloudy,31.8,109.71,224.58,11.75,343,488.3,464.54,26,420,87
2023-09-25,38,1084,Electronics,North,1,1,Sunny,15.3,85.59,182.1,5.76,492,1181.78,1171.42,18,343,140
2023-09-26,33,1022,Furniture,South,1,0,Rainy,14.5,103.56,280.8,3.66,873,1115.45,1061.36,40,478,93
2023-09-27,40,1194,Sports,East,1,1,Rainy,24.3,90.3,204.43,5.45,549,1787.03,1951.39,48,86,14
2023-09-28,15,1150,Electronics,South,1,1,Sunny,22.4,99.09,292.77,5.2,941,1159.65,1079.16,18,88,21
2023-09-29,32,1019,Grocery,East,0,0,Sunny,20.5,99.95,260.25,4.28,640,1892.82,2050.25,16,112,5
2023-09-30,31,1094,Clothing,West,0,1,Cloudy,21.3,85.95,289.42,11.65,640,333.22,337.43,15,151,36
2023-10-01,25,1076,Toys,East,0,0,Cloudy,16.8,107.12,282.01,8.95,491,1446.27,1461.18,0,89,22
2023-10-02,30,1127,Grocery,North,1,1,Rainy,31.1,103.99,252.63,8.44,147,875.71,891.54,47,420,186
2023-10-03,8,1050,Grocery,West,1,1,Sunny,10.7,119.03,210.02,3.93,731,1671.15,1828.6,47,52,13
2023-10-04,10,1016,Sports,North,0,0,Rainy,31.8,119.02,248.2,7.15,198,1473.67,1385.02,41,128,22
2023-10-05,30,1120,Clothing,North,0,0,Cloudy,22.8,106.34,297.72,7.22,821,1568.34,1495.07,49,241,15
2023-10-06,21,1013,Sports,West,0,1,Sunny,22.6,105.32,210.68,7.13,348,339.54,362.82,16,439,169
2023-10-07,35,1042,Clothing,North,1,1,Sunny,32.7,89.24,207.52,9.23,338,1870.53,1793.49,19,474,205
2023-10-08,8,1063,Sports,East,0,1,Cloudy,35.0,99.17,191.74,11.07,935,587.72,608.58,29,440,168
2023-10-09,35,1045,Clothing,West,1,1,Sunny,38.3,81.11,274.2,3.46,472,265.94,263.88,5,368,142
2023-10-10,19,1123,Electronics,East,0,1,Rainy,15.7,103.74,196.4,5.88,867,871.33,870.04,43,123,26
2023-10-11,24,1074,Electronics,East,1,1,Cloudy,17.7,94.44,234.3,3.81,223,1279.4,1187.4,33,332,141
2023-10-12,17,1021,Grocery,West,1,1,Cloudy,29.0,93.22,239.95,7.58,335,1419.2,1479.52,49,358,142
2023-10-13,42,1126,Furniture,West,0,0,Cloudy,24.5,112.83,286.67,6.25,90,1343.07,1383.1,48,114,1
2023-10-14,31,1125,Electronics,North,1,0,Cloudy,33.5,98.16,294.72,5.58,909,396.53,396.91,42,363,76
2023-10-15,6,1142,Furniture,West,0,0,Sunny,26.1,107.34,182.29,3.4,667,1411.03,1460.42,48,125,12
2023-10-16,39,1031,Clothing,West,1,0,Cloudy,39.2,109.99,234.62,9.56,529,650.9,651.16,20,172,27
2023-10-17,49,1028,Furniture,North,1,1,Cloudy,16.3,106.62,217.16,8.89,772,1062.59,1165.46,28,486,211
2023-10-18,26,1093,Clothing,East,0,0,Sunny,37.0,117.85,207.48,6.15,894,1955.02,2028.83,43,312,33
2023-10-19,34,1086,Sports,East,1,1,Cloudy,14.4,107.36,222.6,10.39,695,455.9,449.9,22,294,112
2023-10-20,10,1073,Grocery,North,1,0,Sunny,36.8,108.64,257.04,5.19,869,923.53,872.83,33,287,43
2023-10-21,7,1019,Clothing,East,1,0,Rainy,16.1,90.46,272.53,5.51,37,1400.16,1327.88,12,364,72
2023-10-22,32,1050,Electronics,East,0,0,Sunny,19.7,89.54,246.58,3.63,360,99.16,107.42,26,356,44
2023-10-23,12,1105,Sports,South,0,0,Sunny,39.5,80.47,236.0,4.66,703,157.48,156.16,6,216,13
2023-10-24,44,1031,Electronics,North,1,0,Rainy,10.4,85.7,296.34,8.19,182,270.72,253.21,6,463,86
2023-10-25,6,1071,Furniture,East,1,0,Rainy,22.4,103.92,212.91,7.07,246,176.97,164.46,35,498,94
2023-10-26,9,1163,Grocery,South,1,0,Cloudy,33.3,100.35,269.63,11.81,279,515.13,503.54,16,453,79
2023-10-27,50,1182,Clothing,East,0,1,Cloudy,32.8,87.88,193.65,7.53,622,1493.7,1469.87,26,275,98
2023-10-28,28,1064,Clothing,East,1,0,Cloudy,11.6,102.39,217.78,10.8,116,1858.79,1731.03,28,224,32
2023-10-29,14,1157,Sports,North,1,0,Cloudy,29.3,112.12,226.01,9.69,830,1267.5,1205.93,15,241,43
2023-10-30,29,1121,Grocery,West,0,0,Cloudy,15.3,107.24,211.66,11.44,921,800.96,804.02,0,482,62
2023-10-31,23,1184,Electronics,West,1,0,Cloudy,11.1,81.94,189.95,10.33,1000,264.29,275.39,29,169,12
2023-11-01,13,1150,Toys,South,1,0,Sunny,15.5,106.05,180.85,7.04,470,53.78,51.22,34,343,51
2023-11-02,46,1109,Sports,West,0,0,Cloudy,16.1,99.67,231.83,10.0,142,1317.51,1337.6,1,418,69
2023-11-03,14,1024,Clothing,East,0,1,Rainy,12.0,114.9,197.82,8.37,586,502.34,538.93,20,325,123
2023-11-04,3,1194,Beauty,North,1,0,Cloudy,34.8,117.64,202.43,6.06,682,1348.93,1295.16,28,498,83
2023-11-05,34,1196,Toys,East,0,0,Cloudy,24.4,114.3,283.03,9.75,104,501.09,524.15,45,222,14
2023-11-06,30,1178,Toys,North,0,1,Rainy,20.3,104.23,245.38,7.87,713,1727.39,1769.27,40,60,3
2023-11-07,28,1169,Sports,North,1,1,Rainy,39.7,97.46,292.24,9.05,932,658.92,645.44,9,331,129
2023-11-08,5,1132,Electronics,East,0,1,Cloudy,14.3,88.73,289.45,5.04,623,630.35,573.63,45,462,157
2023-11-09,3,1135,Grocery,West,1,1,Rainy,19.7,117.81,249.34,8.87,911,1672.23,1728.03,48,364,129
2023-11-10,33,1058,Beauty,South,0,0,Sunny,20.8,86.9,256.44,3.93,82,1905.99,1931.97,40,374,60
2023-11-11,43,1121,Sports,East,0,0,Rainy,16.1,100.19,249.39,9.57,616,1485.11,1338.81,33,109,0
2023-11-12,47,1017,Beauty,South,1,1,Cloudy,31.7,82.68,218.23,7.1,377,1196.45,1091.72,32,474,204
2023-11-13,22,1162,Grocery,North,0,1,Cloudy,10.2,87.88,248.92,6.38,165,680.19,618.05,4,228,87
2023-11-14,27,1032,Sports,North,1,1,Rainy,13.1,116.43,244.78,7.86,896,1523.67,1637.87,27,355,152
2023-11-15,28,1020,Clothing,East,1,1,Sunny,38.7,104.97,286.43,5.82,47,225.76,223.65,20,272,108
2023-11-16,39,1100,Beauty,West,0,1,Cloudy,24.7,119.66,235.15,7.78,672,1032.1,1023.51,24,170,60
2023-11-17,50,1064,Sports,North,1,0,Cloudy,26.2,90.5,220.01,10.78,437,566.01,598.72,30,255,50
2023-11-18,27,1024,Clothing,North,0,0,Rainy,28.3,90.93,227.17,6.37,705,382.11,369.0,9,451,50
2023-11-19,50,1135,Sports,West,1,0,Cloudy,35.1,115.65,289.0,7.62,303,1718.9,1612.0,24,154,25
2023-11-20,32,1022,Beauty,South,1,0,Cloudy,19.6,106.74,202.03,6.62,379,1400.24,1286.96,45,487,90
2023-11-21,47,1127,Electronics,East,0,1,Cloudy,28.4,87.56,237.38,7.83,22,261.14,245.92,5,205,66
2023-11-22,2,1109,Furniture,East,1,0,Sunny,23.3,82.52,287.4,4.17,202,1199.59,1314.8,40,364,49
2023-11-23,23,1149,Beauty,West,0,0,Rainy,38.5,94.45,207.61,7.54,774,1571.19,1472.41,28,391,46
2023-11-24,27,1189,Clothing,South,0,1,Rainy,11.8,84.05,253.13,5.89,495,1557.88,1454.24,7,400,157
2023-11-25,38,1062,Furniture,South,0,1,Sunny,21.1,102.48,184.5,3.25,660,634.03,663.39,23,373,127
2023-11-26,48,1175,Beauty,South,0,0,Sunny,15.4,98.89,283.33,5.21,134,618.54,649.39,40,68,0
2023-11-27,31,1123,Sports,South,1,1,Cloudy,28.5,93.24,182.16,7.6,521,251.76,235.05,4,25,13
2023-11-28,29,1165,Clothing,East,0,0,Rainy,30.8,116.74,248.42,10.83,154,78.33,83.57,50,214,17
2023-11-29,4,1116,Clothing,South,1,1,Cloudy,28.9,85.43,186.96,3.29,83,527.62,519.61,42,475,211
2023-11-30,17,1164,Furniture,East,1,0,Cloudy,24.8,85.85,290.87,9.9,460,237.14,257.51,40,307,53
2023-12-01,14,1134,Clothing,East,1,0,Rainy,34.0,95.2,243.86,10.76,416,1814.88,1859.72,5,109,33
2023-12-02,42,1166,Clothing,West,1,1,Sunny,29.7,91.25,258.83,5.7,988,935.24,885.55,18,84,44
2023-12-03,28,1073,Sports,East,1,1,Cloudy,39.2,113.46,225.27,7.31,879,1124.05,1100.74,26,429,192
2023-12-04,50,1079,Electronics,South,1,1,Rainy,21.3,93.64,209.87,7.82,231,1072.83,1176.69,0,381,166
2023-12-05,10,1096,Sports,East,0,1,Sunny,35.3,102.15,248.69,5.8,25,905.46,822.64,39,253,82
2023-12-06,10,1100,Furniture,East,1,1,Cloudy,15.9,89.96,194.07,4.27,289,1810.29,1677.91,22,408,176
2023-12-07,49,1136,Sports,North,1,1,Sunny,22.8,82.96,210.18,9.75,245,1223.02,1141.77,20,211,95
2023-12-08,26,1006,Furniture,West,0,1,Cloudy,38.9,113.78,235.67,10.3,876,109.13,118.39,39,208,83
2023-12-09,23,1019,Beauty,East,0,0,Sunny,35.5,84.25,245.09,3.11,99,1525.14,1652.47,40,32,0
2023-12-10,22,1072,Grocery,South,1,1,Rainy,19.7,107.24,219.31,10.7,601,808.68,821.37,45,495,216
2023-12-11,3,1020,Toys,East,0,1,Sunny,24.5,95.52,234.97,7.45,544,1631.4,1534.62,22,102,26
2023-12-12,39,1184,Furniture,North,0,0,Rainy,15.1,114.91,224.14,4.78,317,1600.55,1520.14,29,468,63
2023-12-13,11,1115,Furniture,East,0,0,Cloudy,37.7,97.51,290.29,6.53,909,1172.04,1287.48,37,449,65
2023-12-14,36,1025,Beauty,East,1,0,Rainy,38.2,98.23,260.04,10.62,397,98.52,96.66,6,279,46
2023-12-15,9,1004,Beauty,North,0,1,Sunny,23.6,99.74,295.53,8.85,131,963.28,1020.37,31,56,6
2023-12-16,45,1175,Grocery,South,0,0,Cloudy,10.2,82.38,227.9,3.91,662,1828.0,1662.87,45,489,40
2023-12-17,41,1016,Clothing,South,1,1,Rainy,15.4,108.63,212.83,9.18,96,1789.79,1735.26,8,459,211
2023-12-18,30,1041,Electronics,West,0,0,Cloudy,11.9,83.8,243.97,11.39,244,675.63,708.35,49,93,10
2023-12-19,42,1054,Sports,West,0,0,Cloudy,13.0,102.93,210.14,10.58,648,1044.37,1107.47,38,176,20
2023-12-20,21,1098,Grocery,West,1,1,Sunny,23.1,85.19,230.18,5.3,334,659.7,635.77,5,173,86
2023-12-21,28,1131,Grocery,West,1,1,Cloudy,38.3,88.08,296.16,5.69,949,1322.83,1238.58,31,252,100
2023-12-22,48,1150,Beauty,South,1,0,Cloudy,30.2,114.78,257.91,4.56,794,1846.46,1872.3,30,451,78
2023-12-23,4,1111,Clothing,North,1,1,Cloudy,37.6,92.4,247.33,5.38,349,298.69,282.47,4,303,141
2023-12-24,13,1136,Grocery,East,1,1,Sunny,12.8,97.1,211.49,7.82,903,1388.75,1481.02,11,218,108
2023-12-25,15,1057,Toys,North,0,1,Rainy,23.7,100.72,197.75,4.79,138,355.68,341.85,6,66,27
2023-12-26,19,1130,Furniture,South,0,1,Cloudy,23.1,101.08,208.1,10.77,345,1622.8,1624.37,25,177,52
2023-12-27,9,1043,Grocery,North,0,0,Rainy,23.4,96.48,281.06,8.43,753,917.65,845.68,13,253,27
2023-12-28,8,1045,Beauty,West,1,0,Sunny,31.3,115.88,235.59,8.79,363,1935.02,1883.42,48,126,6
2023-12-29,6,1055,Clothing,North,0,0,Sunny,17.0,113.93,200.53,3.44,869,1281.12,1319.58,50,97,0
2023-12-30,17,1146,Beauty,West,1,1,Rainy,24.3,105.47,277.44,7.07,897,225.44,210.63,5,481,228
2023-12-31,42,1134,Electronics,North,1,1,Cloudy,28.1,107.08,250.99,7.89,158,1463.15,1404.35,5,116,39
2024-01-01,11,1025,Beauty,West,1,1,Sunny,19.7,82.02,180.21,8.35,713,225.17,203.33,4,314,139
2024-01-02,13,1169,Toys,South,1,1,Sunny,37.1,107.14,293.83,10.87,440,1882.09,2025.66,6,439,194
2024-01-03,22,1079,Furniture,North,1,1,Rainy,11.8,116.8,243.43,7.84,125,1761.88,1608.89,49,31,22
2024-01-04,29,1062,Furniture,West,1,0,Sunny,17.5,119.29,269.39,6.65,593,1267.1,1359.0,10,413,73
2024-01-05,30,1152,Clothing,West,0,0,Cloudy,17.3,102.92,221.2,10.73,88,310.11,320.08,18,324,42
2024-01-06,9,1187,Beauty,South,1,0,Cloudy,31.6,100.74,295.4,10.3,107,1862.5,1909.82,18,63,16
2024-01-07,33,1190,Clothing,West,0,0,Rainy,14.4,91.3,199.7,6.18,759,988.95,942.92,44,214,35
2024-01-08,16,1109,Toys,South,1,1,Rainy,14.7,99.97,277.64,11.7,374,712.44,739.73,33,132,50
2024-01-09,22,1061,Grocery,North,1,0,Rainy,25.9,119.71,190.77,6.26,206,637.13,573.74,13,488,99
2024-01-10,43,1149,Clothing,West,0,1,Cloudy,39.7,111.8,222.15,7.5,501,1572.61,1469.62,40,451,181
2024-01-11,35,1006,Electronics,East,0,0,Rainy,14.5,88.14,198.47,3.42,925,1314.58,1220.03,13,244,29
2024-01-12,33,1197,Furniture,North,0,0,Sunny,28.3,106.34,274.2,6.6,530,489.45,465.79,48,198,10
2024-01-13,6,1143,Beauty,North,1,1,Cloudy,25.0,90.62,272.59,10.03,467,1375.84,1471.74,2,279,108
2024-01-14,43,1053,Clothing,North,0,0,Sunny,21.9,107.0,242.0,7.68,953,1825.43,1839.41,0,443,61
2024-01-15,26,1134,Furniture,East,0,0,Rainy,28.9,108.84,261.34,9.53,815,518.61,548.34,20,285,45
2024-01-16,26,1101,Sports,West,1,1,Sunny,13.7,83.0,241.3,8.19,907,1477.34,1506.96,24,464,191
2024-01-17,27,1072,Electronics,South,1,1,Rainy,32.6,96.67,244.02,4.41,831,1159.52,1192.14,14,270,118
2024-01-18,9,1199,Beauty,East,0,1,Rainy,38.2,109.99,221.96,6.65,775,1008.08,997.48,36,63,0
2024-01-19,9,1152,Toys,East,1,0,Cloudy,36.0,103.73,241.23,11.47,260,956.12,956.05,47,193,11
2024-01-20,18,1089,Sports,East,0,0,Sunny,33.8,81.33,256.49,5.19,966,116.54,107.2,49,373,36
2024-01-21,20,1149,Sports,South,0,0,Rainy,16.9,94.18,207.57,4.45,363,485.61,478.68,41,128,24
2024-01-22,38,1045,Grocery,West,0,1,Cloudy,20.0,90.63,264.48,10.7,809,590.56,636.57,20,95,23
2024-01-23,42,1022,Clothing,West,1,1,Sunny,12.9,83.02,261.46,6.19,587,831.04,766.58,42,125,38
2024-01-24,20,1168,Clothing,North,1,0,Cloudy,28.4,97.76,195.21,11.04,240,1789.19,1745.9,27,297,54
2024-01-25,48,1172,Beauty,West,0,1,Sunny,31.0,105.72,284.07,7.48,729,90.57,84.93,16,278,105
2024-01-26,26,1037,Grocery,South,1,0,Rainy,11.8,82.64,263.38,10.77,758,1823.42,1840.31,4,271,35
2024-01-27,28,1157,Clothing,West,1,1,Cloudy,24.5,104.25,279.05,7.01,792,810.85,789.98,46,394,170
2024-01-28,27,1012,Furniture,East,0,1,Sunny,33.9,88.62,222.27,8.72,631,99.17,101.51,1,263,101
2024-01-29,20,1041,Clothing,North,1,0,Rainy,28.0,98.68,266.25,8.32,162,1205.52,1176.74,15,499,92
2024-01-30,6,1062,Furniture,North,0,0,Sunny,37.6,92.97,289.42,4.39,196,960.92,871.8,18,323,60
2024-01-31,31,1009,Grocery,North,1,0,Rainy,28.0,90.7,217.73,10.52,466,658.64,613.22,11,66,9
2024-02-01,26,1090,Grocery,South,1,0,Sunny,28.7,99.68,219.55,9.98,124,527.18,529.59,2,127,33
2024-02-02,15,1164,Grocery,South,0,0,Cloudy,12.8,113.77,215.13,5.79,260,1977.26,2034.76,17,299,42
2024-02-03,43,1160,Sports,North,0,1,Rainy,32.4,106.64,269.35,3.78,43,1967.73,1955.73,12,109,41
2024-02-04,30,1070,Electronics,West,1,1,Rainy,22.5,118.89,290.21,11.78,945,1936.83,1810.87,29,467,197
2024-02-05,47,1025,Sports,East,1,1,Sunny,38.7,115.78,263.22,3.11,858,499.97,464.68,23,420,160
2024-02-06,44,1128,Toys,North,0,0,Rainy,19.4,118.53,197.8,6.11,887,1199.66,1286.73,38,464,48
2024-02-07,7,1126,Electronics,East,1,1,Cloudy,19.8,97.87,221.9,4.56,159,768.98,798.82,13,464,207
2024-02-08,21,1084,Sports,North,0,1,Cloudy,10.7,86.33,180.18,8.46,442,910.67,995.07,27,98,33
2024-02-09,43,1110,Electronics,West,0,0,Sunny,31.1,114.96,293.4,6.81,422,648.04,633.63,5,366,59
2024-02-10,27,1121,Toys,West,0,1,Cloudy,18.6,94.23,189.3,10.64,258,1317.79,1218.84,36,32,0
2024-02-11,45,1109,Grocery,East,1,0,Rainy,17.1,98.22,244.69,7.44,545,525.91,492.6,28,343,67
2024-02-12,10,1167,Electronics,North,0,1,Cloudy,16.2,80.5,246.66,11.92,37,1427.49,1548.26,26,20,2
2024-02-13,28,1091,Beauty,West,0,1,Sunny,30.8,105.81,225.29,3.47,656,1782.02,1883.46,1,93,31
2024-02-14,18,1011,Electronics,East,0,1,Cloudy,28.6,103.76,293.21,7.23,405,1594.69,1454.96,13,272,103
2024-02-15,48,1139,Toys,East,0,1,Sunny,33.2,95.5,285.62,4.41,99,1611.2,1576.86,23,162,58
2024-02-16,49,1073,Furniture,South,1,1,Sunny,17.9,84.79,187.11,4.59,221,566.56,525.62,45,135,53
2024-02-17,14,1095,Clothing,North,1,1,Cloudy,24.5,115.64,298.29,9.21,64,512.16,538.7,5,184,67
2024-02-18,22,1078,Sports,East,1,1,Sunny,35.9,91.25,254.27,11.8,602,1097.05,1060.82,36,350,164
2024-02-19,9,1047,Clothing,East,1,0,Sunny,26.9,101.75,248.4,10.11,687,1834.33,1791.9,45,441,91
2024-02-20,11,1085,Toys,North,1,0,Rainy,36.2,105.51,283.8,6.33,297,826.25,886.64,46,490,87
2024-02-21,35,1138,Beauty,West,1,1,Cloudy,23.9,113.72,222.85,10.92,294,1193.61,1233.51,2,334,138
2024-02-22,17,1160,Sports,North,1,0,Rainy,27.2,92.78,184.79,4.52,571,72.82,71.75,5,289,59
2024-02-23,27,1061,Furniture,West,0,1,Rainy,27.2,94.0,214.69,8.23,37,1003.45,1087.47,0,442,162
