Date,Store_ID,Product_ID,Category,Region,Holiday,Promotion,Weather,Temperature,Fuel_Price,CPI,Unemployment,Inventory,Price,Competitor_Price,Discount,Customers,Sales,Year,Month,Day,Week,Quarter,Day_Name,Month_Name,Weekend,Season,Inventory_Per_Customer,Price_Difference,Discount_Amount,Final_Price,Sales_Per_Customer,Promotion_Impact
2023-01-15,30,1051,3,2,1,1,1,27.6,107.06,212.34,7.51,443,528.77,573.14,1,194,70,2023,1,15,2,1,3,4,1,3,2.2717948717948717,-44.370000000000005,5.2877,523.4823,0.358974358974359,1
2023-01-16,26,1131,5,1,1,1,0,21.7,96.71,293.91,3.74,471,1569.06,1626.45,20,447,184,2023,1,16,3,1,1,4,0,3,1.0513392857142858,-57.3900000000001,313.81199999999995,1255.248,0.4107142857142857,20
2023-01-18,35,1040,5,2,1,1,0,37.8,107.4,284.41,10.46,137,211.04,204.76,46,33,7,2023,1,18,3,1,6,4,0,3,4.029411764705882,6.280000000000001,97.0784,113.96159999999999,0.20588235294117646,46
2023-01-19,7,1130,2,1,1,0,2,33.3,99.44,198.52,10.79,560,660.91,709.47,16,495,90,2023,1,19,3,1,4,4,0,3,1.1290322580645162,-48.56000000000006,105.7456,555.1644,0.1814516129032258,0
2023-01-20,42,1088,0,2,1,0,2,36.0,106.58,250.66,10.76,99,51.46,55.5,33,330,67,2023,1,20,3,1,0,4,0,3,0.2990936555891239,-4.039999999999999,16.9818,34.4782,0.20241691842900303,0
2023-01-21,2,1013,5,2,0,1,1,19.4,104.14,242.63,4.67,273,1327.62,1261.1,2,402,176,2023,1,21,3,1,2,4,1,3,0.6774193548387096,66.51999999999998,26.5524,1301.0675999999999,0.43672456575682383,2
2023-01-22,10,1088,4,3,1,1,1,18.0,100.15,233.99,7.43,594,485.46,530.34,1,170,90,2023,1,22,3,1,3,4,1,3,3.473684210526316,-44.88000000000005,4.8546,480.6054,0.5263157894736842,1
2023-01-24,7,1182,0,3,0,0,0,12.5,115.59,291.38,6.46,686,929.89,995.02,21,133,18,2023,1,24,4,1,5,4,0,3,5.119402985074627,-65.13,195.27689999999998,734.6131,0.13432835820895522,0
2023-01-25,45,1068,1,3,1,1,2,28.7,88.36,190.08,4.67,411,1753.62,1855.95,46,62,12,2023,1,25,4,1,6,4,0,3,6.523809523809524,-102.33000000000015,806.6651999999999,946.9548,0.19047619047619047,46
2023-01-26,15,1136,6,2,0,0,0,35.8,101.99,202.53,11.59,967,290.5,263.64,46,489,68,2023,1,26,4,1,4,4,0,3,1.973469387755102,26.860000000000014,133.63,156.87,0.13877551020408163,0
2023-01-27,33,1019,6,3,0,0,2,11.2,112.45,245.21,5.9,485,769.79,768.24,8,246,9,2023,1,27,4,1,0,4,0,3,1.9635627530364372,1.5499999999999545,61.5832,708.2067999999999,0.03643724696356275,0
2023-01-28,48,1073,6,3,1,0,2,39.3,99.11,238.41,11.59,334,985.5,1029.66,31,73,21,2023,1,28,4,1,2,4,1,3,4.513513513513513,-44.16000000000008,305.505,679.995,0.28378378378378377,0
2023-01-29,5,1171,5,2,0,0,1,28.1,105.36,276.95,5.71,639,261.59,252.81,36,406,61,2023,1,29,4,1,3,4,1,3,1.57002457002457,8.779999999999973,94.1724,167.4176,0.14987714987714987,0
2023-01-30,8,1018,3,1,0,1,1,21.5,106.54,205.96,11.12,117,1700.35,1679.52,0,107,45,2023,1,30,5,1,1,4,0,3,1.0833333333333333,20.829999999999927,0.0,1700.35,0.4166666666666667,0
2023-01-31,12,1026,4,0,0,1,1,19.1,97.26,215.48,4.81,274,1278.24,1399.94,37,338,117,2023,1,31,5,1,5,4,0,3,0.8082595870206489,-121.70000000000005,472.94879999999995,805.2912000000001,0.34513274336283184,37
2023-02-01,30,1137,0,2,0,0,0,35.7,85.09,289.62,10.25,780,637.36,700.32,6,403,65,2023,2,1,5,1,6,3,0,3,1.9306930693069306,-62.960000000000036,38.2416,599.1184000000001,0.1608910891089109,0
2023-02-03,10,1001,3,0,1,1,2,24.1,105.33,233.88,4.28,547,1073.23,1057.82,45,130,52,2023,2,3,5,1,0,3,0,3,4.175572519083969,15.410000000000082,482.95349999999996,590.2765,0.3969465648854962,45
2023-02-04,20,1085,0,0,1,1,0,37.8,83.9,236.99,8.45,458,1373.24,1497.0,7,118,37,2023,2,4,5,1,2,3,1,3,3.8487394957983194,-123.75999999999999,96.1268,1277.1132,0.31092436974789917,7
2023-02-06,1,1139,5,2,0,0,1,38.5,112.83,195.02,9.96,180,1720.5,1800.59,2,347,36,2023,2,6,6,1,1,3,0,3,0.5172413793103449,-80.08999999999992,34.41,1686.09,0.10344827586206896,0
2023-02-07,27,1056,0,1,1,1,1,19.0,113.38,206.5,6.61,91,1330.86,1224.2,27,49,0,2023,2,7,6,1,5,3,0,3,1.82,106.65999999999985,359.33219999999994,971.5278,0.0,27
2023-02-08,12,1027,0,3,0,1,2,38.5,104.39,243.03,8.57,541,978.38,911.99,21,385,143,2023,2,8,6,1,6,3,0,3,1.4015544041450778,66.38999999999999,205.4598,772.9202,0.3704663212435233,21
2023-02-09,33,1092,1,3,0,1,1,24.6,115.61,226.25,4.14,209,606.84,555.62,35,167,55,2023,2,9,6,1,4,3,0,3,1.244047619047619,51.22000000000003,212.394,394.446,0.3273809523809524,35
2023-02-10,21,1013,1,2,1,0,1,37.5,117.38,194.59,11.97,503,1630.3,1545.58,17,177,33,2023,2,10,6,1,0,3,0,3,2.8258426966292136,84.72000000000003,277.151,1353.149,0.1853932584269663,0
2023-02-11,34,1190,1,1,1,1,1,12.4,115.66,253.48,3.24,308,883.78,807.04,32,152,50,2023,2,11,6,1,2,3,1,3,2.0130718954248366,76.74000000000001,282.8096,600.9703999999999,0.32679738562091504,32
2023-02-12,18,1178,3,1,0,1,2,19.6,96.21,288.95,11.15,633,1085.66,1193.1,6,113,62,2023,2,12,6,1,3,3,1,3,5.552631578947368,-107.43999999999983,65.13960000000002,1020.5204000000001,0.543859649122807,6
2023-02-13,28,1141,1,3,0,1,2,30.1,112.95,244.38,3.92,219,262.12,245.01,26,366,134,2023,2,13,7,1,1,3,0,3,0.5967302452316077,17.110000000000014,68.1512,193.9688,0.3651226158038147,26
2023-02-14,1,1192,6,2,0,0,0,10.9,82.82,275.98,8.01,334,229.62,227.44,34,216,30,2023,2,14,7,1,5,3,0,3,1.5391705069124424,2.180000000000007,78.0708,151.54919999999998,0.1382488479262673,0
2023-02-15,8,1046,2,2,0,0,0,22.3,89.58,289.19,8.98,455,921.41,830.96,2,460,91,2023,2,15,7,1,6,3,0,3,0.9869848156182213,90.44999999999993,18.4282,902.9818,0.19739696312364424,0
2023-02-17,42,1050,2,0,1,0,2,23.7,99.18,269.4,6.61,751,911.58,949.63,33,117,23,2023,2,17,7,1,0,3,0,3,6.364406779661017,-38.049999999999955,300.82140000000004,610.7586,0.19491525423728814,0
2023-02-18,40,1102,1,3,0,1,0,18.8,107.6,257.2,7.48,716,1935.23,1977.5,14,329,132,2023,2,18,7,1,2,3,1,3,2.16969696969697,-42.26999999999998,270.9322,1664.2978,0.4,14
2023-02-19,46,1147,2,1,1,0,1,27.2,96.04,219.88,5.45,33,1276.25,1379.14,29,486,107,2023,2,19,7,1,3,3,1,3,0.06776180698151951,-102.8900000000001,370.1125,906.1375,0.21971252566735114,0
2023-02-20,2,1018,0,3,1,1,0,32.4,102.21,221.4,10.63,456,1002.56,948.82,4,75,7,2023,2,20,8,1,1,3,0,3,6.0,53.739999999999895,40.102399999999996,962.4576,0.09210526315789473,4
2023-02-21,27,1161,6,0,1,1,0,21.6,108.06,277.95,4.24,172,128.41,117.87,35,138,32,2023,2,21,8,1,5,3,0,3,1.2374100719424461,10.539999999999992,44.94349999999999,83.4665,0.2302158273381295,35
2023-02-22,27,1198,4,3,0,0,1,15.6,99.72,258.69,11.86,904,638.29,616.28,36,344,46,2023,2,22,8,1,6,3,0,3,2.6202898550724636,22.00999999999999,229.78439999999998,408.50559999999996,0.13333333333333333,0
2023-02-23,18,1135,4,1,0,0,2,16.6,89.49,271.47,9.97,161,1904.41,1913.13,20,344,46,2023,2,23,8,1,4,3,0,3,0.4666666666666667,-8.720000000000027,380.88200000000006,1523.528,0.13333333333333333,0
2023-02-24,16,1070,0,2,1,1,1,21.1,84.6,283.87,9.05,553,1286.61,1182.86,39,75,0,2023,2,24,8,1,0,3,0,3,7.276315789473684,103.75,501.77789999999993,784.8321,0.0,39
2023-02-25,43,1019,0,2,1,1,1,12.4,88.45,259.39,3.02,62,529.67,489.65,23,151,72,2023,2,25,8,1,2,3,1,3,0.40789473684210525,40.01999999999998,121.8241,407.8459,0.47368421052631576,23
2023-02-26,34,1188,5,0,0,1,1,19.4,82.74,245.22,9.28,330,1517.98,1622.88,22,74,0,2023,2,26,8,1,3,3,1,3,4.4,-104.90000000000009,333.9556,1184.0244,0.0,22
2023-02-27,40,1194,6,0,1,1,2,26.4,99.06,183.97,6.0,899,1212.58,1281.92,31,432,194,2023,2,27,9,1,1,3,0,3,2.07621247113164,-69.34000000000015,375.89979999999997,836.6802,0.44803695150115475,31
2023-03-01,28,1103,0,2,0,1,1,25.2,109.47,289.38,4.89,603,482.97,470.17,47,204,72,2023,3,1,9,1,6,7,0,2,2.9414634146341463,12.800000000000011,226.9959,255.97410000000002,0.35121951219512193,47
2023-03-02,10,1050,1,3,1,1,1,20.6,106.49,266.4,9.38,741,937.2,942.69,33,447,183,2023,3,2,9,1,4,7,0,2,1.6540178571428572,-5.490000000000009,309.276,627.924,0.40848214285714285,33
2023-03-03,25,1156,3,2,0,1,0,24.9,95.5,250.52,5.92,174,1159.33,1126.2,49,479,176,2023,3,3,9,1,0,7,0,2,0.3625,33.12999999999988,568.0717,591.2583,0.36666666666666664,49
2023-03-04,30,1057,1,1,0,1,1,21.1,115.06,216.34,5.03,75,638.25,657.83,30,162,33,2023,3,4,9,1,2,7,1,2,0.4601226993865031,-19.58000000000004,191.475,446.775,0.20245398773006135,30
2023-03-05,15,1191,1,3,1,0,1,26.4,88.51,275.43,9.1,795,1157.74,1163.21,23,190,20,2023,3,5,9,1,3,7,1,2,4.162303664921466,-5.470000000000027,266.2802,891.4598000000001,0.10471204188481675,0
2023-03-06,25,1049,5,1,1,0,1,18.3,82.66,289.97,3.94,308,1092.93,1149.9,16,379,82,2023,3,6,10,1,1,7,0,2,0.8105263157894737,-56.97000000000003,174.86880000000002,918.0612000000001,0.21578947368421053,0
2023-03-07,7,1137,6,3,0,0,0,14.4,104.75,193.49,9.3,451,1400.2,1378.01,48,430,43,2023,3,7,10,1,5,7,0,2,1.0464037122969838,22.190000000000055,672.096,728.104,0.09976798143851508,0
2023-03-10,11,1115,4,2,1,0,1,15.1,108.86,194.14,6.47,679,1317.02,1357.67,40,133,12,2023,3,10,10,1,0,7,0,2,5.067164179104478,-40.65000000000009,526.808,790.212,0.08955223880597014,0
2023-03-11,43,1193,0,3,1,1,2,25.1,116.5,191.78,8.8,128,468.02,423.88,20,437,201,2023,3,11,10,1,2,7,1,2,0.2922374429223744,44.139999999999986,93.604,374.416,0.4589041095890411,20
2023-03-13,44,1053,6,3,0,1,1,10.6,107.56,286.2,5.83,282,1786.7,1733.06,10,269,100,2023,3,13,11,1,1,7,0,2,1.0444444444444445,53.6400000000001,178.67,1608.03,0.37037037037037035,10
2023-03-14,45,1158,4,3,1,0,2,15.3,91.43,299.7,6.2,975,1399.76,1292.59,15,457,102,2023,3,14,11,1,5,7,0,2,2.12882096069869,107.17000000000007,209.96400000000003,1189.796,0.22270742358078602,0
2023-03-15,2,1197,6,2,1,1,2,14.6,87.63,253.02,10.93,170,259.68,282.37,2,403,182,2023,3,15,11,1,6,7,0,2,0.4207920792079208,-22.689999999999998,5.1936,254.4864,0.4504950495049505,2
2023-03-17,12,1012,1,0,0,0,1,36.1,115.92,197.2,5.51,986,935.47,842.13,2,447,84,2023,3,17,11,1,0,7,0,2,2.200892857142857,93.34000000000003,18.709400000000002,916.7606000000001,0.1875,0
2023-03-19,43,1094,3,2,0,0,2,19.2,96.85,199.88,3.81,389,567.4,512.28,39,288,31,2023,3,19,11,1,3,7,1,2,1.3460207612456747,55.120000000000005,221.28599999999997,346.11400000000003,0.10726643598615918,0
2023-03-21,47,1085,2,1,0,0,1,28.3,100.56,224.34,10.74,619,239.5,222.3,43,280,24,2023,3,21,12,1,5,7,0,2,2.202846975088968,17.19999999999999,102.985,136.515,0.08540925266903915,0
2023-03-22,12,1018,3,1,1,1,0,10.1,116.62,199.17,6.16,419,1249.08,1255.35,9,394,195,2023,3,22,12,1,6,7,0,2,1.0607594936708862,-6.269999999999982,112.4172,1136.6627999999998,0.4936708860759494,9
2023-03-25,42,1104,0,0,1,1,1,25.5,104.35,211.23,11.52,299,986.02,931.02,25,134,57,2023,3,25,12,1,2,7,1,2,2.214814814814815,55.0,246.505,739.515,0.4222222222222222,25
2023-03-26,22,1161,3,2,0,1,1,33.2,90.42,249.34,5.54,677,313.16,339.58,8,217,81,2023,3,26,12,1,3,7,1,2,3.1055045871559632,-26.41999999999996,25.0528,288.10720000000003,0.37155963302752293,8
2023-03-27,26,1167,2,1,0,0,1,21.8,109.04,209.7,11.45,44,418.96,454.5,37,368,40,2023,3,27,13,1,1,7,0,2,0.11924119241192412,-35.54000000000002,155.0152,263.9448,0.10840108401084012,0
2023-03-28,3,1083,1,1,0,0,0,15.6,85.53,208.44,4.21,42,1509.91,1608.87,34,180,25,2023,3,28,13,1,5,7,0,2,0.23204419889502761,-98.95999999999981,513.3694,996.5406,0.13812154696132597,0
2023-03-29,45,1025,6,3,0,1,1,36.7,105.0,251.76,11.73,108,922.13,899.91,40,440,162,2023,3,29,13,1,6,7,0,2,0.24489795918367346,22.220000000000027,368.852,553.278,0.3673469387755102,40
2023-03-31,25,1142,5,1,0,1,1,27.3,117.21,226.71,10.25,641,1361.63,1291.41,44,365,122,2023,3,31,13,1,0,7,0,2,1.7513661202185793,70.22000000000003,599.1172,762.5128000000001,0.3333333333333333,44
2023-04-01,13,1110,6,0,1,1,2,18.7,86.78,276.41,5.1,264,603.06,609.45,48,434,199,2023,4,1,13,2,2,0,1,2,0.6068965517241379,-6.3900000000001,289.4688,313.59119999999996,0.4574712643678161,48
2023-04-02,14,1149,4,2,0,1,2,30.2,106.78,278.59,6.04,28,1274.59,1199.76,43,118,28,2023,4,2,13,2,3,0,1,2,0.23529411764705882,74.82999999999993,548.0736999999999,726.5163,0.23529411764705882,43
2023-04-03,13,1008,5,2,1,0,0,28.1,115.51,250.82,7.9,351,1956.09,1934.56,8,372,88,2023,4,3,14,2,1,0,0,2,0.9410187667560321,21.529999999999973,156.4872,1799.6028,0.2359249329758713,0
2023-04-04,15,1011,0,1,1,0,2,29.2,107.09,206.31,5.01,335,472.6,511.47,46,203,25,2023,4,4,14,2,5,0,0,2,1.642156862745098,-38.870000000000005,217.39600000000002,255.204,0.12254901960784313,0
2023-04-05,28,1031,6,0,1,0,1,19.5,118.4,197.08,10.34,887,1347.11,1223.57,47,122,26,2023,4,5,14,2,6,0,0,2,7.211382113821138,123.53999999999996,633.1417,713.9682999999999,0.21138211382113822,0
2023-04-06,18,1172,0,0,1,1,1,36.1,95.9,212.3,5.78,717,1543.62,1643.79,27,430,195,2023,4,6,14,2,4,0,0,2,1.6635730858468678,-100.17000000000007,416.7774,1126.8426,0.45243619489559167,27
2023-04-07,34,1175,3,0,1,1,1,24.8,109.48,251.19,6.89,864,1193.91,1088.96,17,126,51,2023,4,7,14,2,0,0,0,2,6.803149606299213,104.95000000000005,202.96470000000002,990.9453000000001,0.4015748031496063,17
2023-04-08,32,1065,6,3,0,1,0,13.0,82.3,264.37,11.67,979,1146.68,1045.91,4,382,169,2023,4,8,14,2,2,0,1,2,2.5561357702349867,100.76999999999998,45.867200000000004,1100.8128000000002,0.4412532637075718,4
2023-04-11,17,1130,2,0,1,1,2,11.8,109.51,275.36,10.57,950,1238.92,1223.75,44,222,77,2023,4,11,15,2,5,0,0,2,4.260089686098655,15.170000000000073,545.1248,693.7952,0.3452914798206278,44
2023-04-12,35,1148,5,0,1,0,2,33.6,105.37,285.41,7.75,103,503.65,543.82,15,173,26,2023,4,12,15,2,6,0,0,2,0.5919540229885057,-40.17000000000007,75.5475,428.10249999999996,0.14942528735632185,0
2023-04-14,20,1154,1,2,1,0,2,19.7,87.13,184.02,9.91,602,1639.8,1758.74,5,417,66,2023,4,14,15,2,0,0,0,2,1.4401913875598087,-118.94000000000005,81.99,1557.81,0.15789473684210525,0
2023-04-15,5,1126,3,3,1,1,1,10.8,87.41,246.54,11.19,685,241.9,234.75,16,163,67,2023,4,15,15,2,2,0,1,2,4.176829268292683,7.150000000000006,38.704,203.196,0.40853658536585363,16
2023-04-16,13,1136,2,1,1,0,2,19.2,114.3,270.1,4.97,336,323.75,344.75,16,485,95,2023,4,16,15,2,3,0,1,2,0.691358024691358,-21.0,51.8,271.95,0.19547325102880658,0
2023-04-17,31,1033,1,2,1,0,2,12.2,119.74,204.75,10.61,307,1106.97,1088.57,47,279,34,2023,4,17,16,2,1,0,0,2,1.0964285714285715,18.40000000000009,520.2759000000001,586.6940999999999,0.12142857142857143,0
2023-04-18,40,1099,1,0,0,1,1,33.4,108.12,281.09,8.4,818,173.47,158.19,42,122,39,2023,4,18,16,2,5,0,0,2,6.650406504065041,15.280000000000001,72.8574,100.6126,0.3170731707317073,42
2023-04-19,22,1094,6,3,0,1,1,15.3,86.43,202.33,9.48,104,1515.15,1592.22,39,485,186,2023,4,19,16,2,6,0,0,2,0.2139917695473251,-77.06999999999994,590.9085,924.2415000000001,0.38271604938271603,39
2023-04-20,44,1087,6,3,0,0,1,23.6,97.1,237.37,4.42,198,825.56,858.2,24,263,21,2023,4,20,16,2,4,0,0,2,0.75,-32.6400000000001,198.1344,627.4255999999999,0.07954545454545454,0
2023-04-21,10,1142,4,2,0,1,1,36.2,111.77,287.05,5.15,301,1936.55,1793.7,27,146,62,2023,4,21,16,2,0,0,0,2,2.0476190476190474,142.8499999999999,522.8685,1413.6815,0.4217687074829932,27
2023-04-22,33,1044,6,0,0,0,2,32.2,92.71,256.36,3.04,490,438.65,402.54,6,445,68,2023,4,22,16,2,2,0,1,2,1.0986547085201794,36.10999999999996,26.318999999999996,412.33099999999996,0.15246636771300448,0
2023-04-24,47,1015,2,2,0,1,2,29.1,93.67,244.24,3.11,195,1383.8,1488.44,49,67,10,2023,4,24,17,2,1,0,0,2,2.8676470588235294,-104.6400000000001,678.062,705.7379999999999,0.14705882352941177,49
2023-04-25,12,1141,0,1,0,1,1,34.8,104.25,284.37,7.59,351,1092.88,1130.82,13,244,102,2023,4,25,17,2,5,0,0,2,1.4326530612244899,-37.93999999999983,142.07440000000003,950.8056000000001,0.4163265306122449,13
2023-04-26,15,1127,6,1,0,1,2,26.6,85.0,196.38,9.25,106,227.92,220.4,27,268,82,2023,4,26,17,2,6,0,0,2,0.3940520446096654,7.519999999999982,61.538399999999996,166.3816,0.3048327137546468,27
2023-04-27,49,1077,5,2,0,1,1,25.3,110.32,187.82,9.52,107,1884.91,1800.12,13,225,78,2023,4,27,17,2,4,0,0,2,0.47345132743362833,84.79000000000019,245.03830000000002,1639.8717000000001,0.34513274336283184,13
2023-04-28,37,1018,3,3,1,0,1,37.8,112.77,279.04,5.25,458,635.39,678.3,11,164,44,2023,4,28,17,2,0,0,0,2,2.775757575757576,-42.90999999999997,69.8929,565.4971,0.26666666666666666,0
2023-04-29,29,1004,4,3,1,0,2,16.1,110.98,210.98,8.19,599,1494.13,1457.65,27,197,41,2023,4,29,17,2,2,0,1,2,3.025252525252525,36.48000000000002,403.4151,1090.7149000000002,0.20707070707070707,0
2023-05-01,5,1126,5,2,0,1,1,25.4,118.44,247.04,3.84,215,1068.25,993.05,12,75,18,2023,5,1,18,2,1,8,0,2,2.8289473684210527,75.20000000000005,128.19,940.06,0.23684210526315788,12
2023-05-02,45,1125,4,2,0,0,1,12.3,94.23,203.63,5.32,300,1140.59,1185.09,28,409,47,2023,5,2,18,2,5,8,0,2,0.7317073170731707,-44.5,319.36519999999996,821.2248,0.11463414634146342,0
2023-05-03,40,1099,2,0,0,0,0,11.0,114.42,232.82,11.76,175,1263.42,1317.09,46,353,36,2023,5,3,18,2,6,8,0,2,0.4943502824858757,-53.669999999999845,581.1732000000001,682.2468,0.1016949152542373,0
2023-05-04,36,1178,4,3,1,0,0,19.4,115.33,236.69,8.67,294,627.01,663.14,9,294,64,2023,5,4,18,2,4,8,0,2,0.9966101694915255,-36.129999999999995,56.4309,570.5791,0.21694915254237288,0
2023-05-05,35,1160,0,0,1,0,1,24.6,98.26,274.79,4.18,722,1112.9,1043.85,18,473,86,2023,5,5,18,2,0,8,0,2,1.5232067510548524,69.05000000000018,200.322,912.5780000000001,0.18143459915611815,0
2023-05-06,38,1089,4,0,1,0,2,12.3,81.69,243.68,4.41,479,722.47,761.1,18,166,31,2023,5,6,18,2,2,8,1,2,2.8682634730538923,-38.629999999999995,130.0446,592.4254000000001,0.18562874251497005,0
2023-05-07,49,1067,4,1,1,0,0,19.4,115.95,206.69,6.12,977,357.56,384.6,36,330,69,2023,5,7,18,2,3,8,1,2,2.9516616314199395,-27.04000000000002,128.7216,228.8384,0.2084592145015106,0
2023-05-08,26,1053,2,0,1,1,0,12.3,81.01,290.88,7.25,489,850.37,867.5,41,166,57,2023,5,8,19,2,1,8,0,2,2.92814371257485,-17.129999999999995,348.6517,501.7183,0.3413173652694611,41
2023-05-09,27,1103,2,0,0,1,2,33.3,91.79,232.34,4.29,250,981.0,985.14,24,148,47,2023,5,9,19,2,5,8,0,2,1.6778523489932886,-4.139999999999986,235.44,745.56,0.31543624161073824,24
2023-05-11,39,1148,6,1,0,0,0,10.8,100.72,250.79,11.84,854,1760.4,1658.32,17,413,59,2023,5,11,19,2,4,8,0,2,2.0628019323671496,102.08000000000015,299.26800000000003,1461.132,0.14251207729468598,0
2023-05-13,30,1055,3,0,1,1,1,34.2,110.95,261.5,7.79,901,1484.87,1412.84,25,395,193,2023,5,13,19,2,2,8,1,2,2.275252525252525,72.02999999999997,371.2175,1113.6525,0.48737373737373735,25
2023-05-14,23,1050,4,1,0,0,2,27.7,101.54,273.81,8.85,62,1142.21,1058.17,15,65,0,2023,5,14,19,2,3,8,1,2,0.9393939393939394,84.03999999999996,171.3315,970.8785,0.0,0
2023-05-15,23,1055,6,3,1,0,0,26.0,104.67,248.5,10.37,399,183.6,168.67,0,82,24,2023,5,15,20,2,1,8,0,2,4.807228915662651,14.930000000000007,0.0,183.6,0.2891566265060241,0
2023-05-16,28,1118,6,1,1,1,1,32.3,98.69,253.16,3.23,403,1227.75,1343.56,44,271,107,2023,5,16,20,2,5,8,0,2,1.4816176470588236,-115.80999999999995,540.21,687.54,0.39338235294117646,44
2023-05-17,40,1018,4,2,0,0,0,10.2,89.25,286.7,8.47,793,811.04,851.72,40,496,68,2023,5,17,20,2,6,8,0,2,1.595573440643863,-40.680000000000064,324.416,486.62399999999997,0.13682092555331993,0
2023-05-18,41,1059,0,0,0,1,1,24.6,106.84,278.7,11.5,252,1294.75,1220.16,9,133,55,2023,5,18,20,2,4,8,0,2,1.8805970149253732,74.58999999999992,116.5275,1178.2225,0.41044776119402987,9
2023-05-19,50,1184,0,3,0,1,1,22.8,95.4,259.48,3.3,89,1229.6,1156.42,30,219,74,2023,5,19,20,2,0,8,0,2,0.40454545454545454,73.17999999999984,368.88,860.7199999999999,0.33636363636363636,30
2023-05-20,35,1089,2,3,1,0,0,10.4,106.11,274.45,4.05,632,1570.08,1660.08,11,181,27,2023,5,20,20,2,2,8,1,2,3.4725274725274726,-90.0,172.70879999999997,1397.3712,0.14835164835164835,0
2023-05-21,38,1182,4,2,0,0,1,25.4,101.14,208.36,11.18,749,1335.18,1396.38,3,129,28,2023,5,21,20,2,3,8,1,2,5.7615384615384615,-61.200000000000045,40.0554,1295.1246,0.2153846153846154,0
2023-05-22,36,1091,4,1,0,0,1,12.8,88.38,219.62,7.5,914,1131.76,1020.08,9,271,43,2023,5,22,21,2,1,8,0,2,3.360294117647059,111.67999999999995,101.8584,1029.9016,0.15808823529411764,0
2023-05-23,35,1189,2,3,0,0,0,26.9,98.32,240.05,6.32,498,1681.42,1804.48,15,203,37,2023,5,23,21,2,5,8,0,2,2.4411764705882355,-123.05999999999995,252.21300000000002,1429.207,0.18137254901960784,0
2023-05-24,25,1117,0,0,1,1,1,25.7,96.53,190.85,9.8,912,1578.76,1701.09,24,123,56,2023,5,24,21,2,6,8,0,2,7.354838709677419,-122.32999999999993,378.9024,1199.8576,0.45161290322580644,24
2023-05-25,4,1190,6,2,1,0,1,34.2,119.66,265.46,10.85,720,323.95,351.1,28,500,90,2023,5,25,21,2,4,8,0,2,1.437125748502994,-27.150000000000034,90.706,233.24399999999997,0.17964071856287425,0
2023-05-26,40,1196,0,3,1,1,0,32.9,109.79,182.91,3.87,661,465.96,440.22,20,396,160,2023,5,26,21,2,0,8,0,2,1.6649874055415617,25.739999999999952,93.192,372.768,0.40302267002518893,20
2023-05-27,11,1081,2,1,1,1,1,10.2,87.85,240.65,8.91,180,634.48,637.31,25,175,75,2023,5,27,21,2,2,8,1,2,1.0227272727272727,-2.8299999999999272,158.62,475.86,0.42613636363636365,25
2023-05-29,40,1149,6,2,0,0,1,32.7,113.44,197.44,9.56,267,1409.57,1537.53,47,145,5,2023,5,29,22,2,1,8,0,2,1.8287671232876712,-127.96000000000004,662.4979,747.0721,0.03424657534246575,0
2023-05-30,12,1073,3,3,1,1,1,32.2,88.36,216.61,3.41,699,154.52,142.86,41,462,185,2023,5,30,22,2,5,8,0,2,1.509719222462203,11.659999999999997,63.35320000000001,91.1668,0.39956803455723544,41
2023-06-02,3,1044,4,1,1,1,2,27.1,103.11,200.97,4.17,968,1579.41,1650.64,11,291,124,2023,6,2,22,2,0,6,0,1,3.315068493150685,-71.23000000000002,173.73510000000002,1405.6749,0.4246575342465753,11
2023-06-04,20,1142,0,0,1,0,0,21.0,109.96,190.63,10.53,391,1073.94,1095.96,47,482,85,2023,6,4,22,2,3,6,1,1,0.8095238095238095,-22.019999999999982,504.7518,569.1882,0.17598343685300208,0
2023-06-05,21,1041,5,1,1,0,0,38.8,94.3,213.24,6.28,118,1896.4,1819.35,30,224,31,2023,6,5,23,2,1,6,0,1,0.5244444444444445,77.05000000000018,568.92,1327.48,0.13777777777777778,0
2023-06-06,32,1166,4,3,0,0,1,36.0,104.9,237.43,3.78,979,504.24,536.24,5,428,72,2023,6,6,23,2,5,6,0,1,2.282051282051282,-32.0,25.212,479.028,0.16783216783216784,0
2023-06-07,48,1036,3,2,0,0,1,32.7,101.84,273.94,5.34,59,181.33,175.4,23,407,49,2023,6,7,23,2,6,6,0,1,0.14460784313725492,5.930000000000007,41.7059,139.6241,0.12009803921568628,0
2023-06-08,11,1147,3,0,1,1,1,30.2,82.06,277.66,8.66,730,730.31,791.71,15,461,193,2023,6,8,23,2,4,6,0,1,1.58008658008658,-61.40000000000009,109.5465,620.7634999999999,0.41774891774891776,15
2023-06-09,1,1144,1,1,0,1,0,25.5,119.04,285.11,4.1,365,1722.81,1752.99,23,378,147,2023,6,9,23,2,0,6,0,1,0.9630606860158312,-30.180000000000064,396.24629999999996,1326.5637,0.38786279683377306,23
2023-06-10,24,1010,2,3,0,0,1,23.8,118.64,209.95,10.14,666,697.34,692.84,44,103,17,2023,6,10,23,2,2,6,1,1,6.403846153846154,4.5,306.8296,390.5104,0.16346153846153846,0
2023-06-11,28,1049,3,3,0,0,0,23.4,114.58,204.91,6.95,517,1326.27,1267.92,37,201,23,2023,6,11,23,2,3,6,1,1,2.5594059405940595,58.34999999999991,490.7199,835.5500999999999,0.11386138613861387,0
